"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal cooker and extruder operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal maker - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal oven tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal-cleaning equipment operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cereal-coating operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",char filter tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",char kiln tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cheese blender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cheese cooker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cheese grater
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cheese maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chewing-gum machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chicle centrifuge operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chocolate chips maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chocolate coater - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chocolate crumbs maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","chocolate moulder, machine"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chocolate refiner
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chocolate temperer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",chub sausage machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cider maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cider plant worker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",citrus juice extractor
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",clarifying equipment tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cleaner-dryer, grain - food and beverage processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",coating pan operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cocoa bean roaster
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cocoa bean-shelling machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cocoa butter filterer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cocoa mill operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cocoa-nib grinder
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",coffee blender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",coffee grinder
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",coffee roaster
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",conche machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cone and wafer machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cone maker - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",confection syrup maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",confectionery cooker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",console operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",control room operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",conveyor oven operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cook tank operator - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cooker, canned goods"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cooker, meats - food and beverage processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cooker, offal - food and beverage processing"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ","cooker, process cheese"
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cooling machine tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn chips cooker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn cooker - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn dough machine tender
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn flakes roller - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn germ preparer - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn products presser - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn products pressman / woman - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn products starch presser
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn products sugar crystallizer operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn sugar filter operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn sugar refinery operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn syrup cooler and decolourizer
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",corn syrup maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cottage cheese maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cracker and cookie machine operator
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cream cheese maker
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",crushing machine tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",crystallizer tender - food and beverage processing
"Machine operators and assemblers in manufacturing, including supervisors [J0-J2] ",cube sugar machine tender - food and beverage processing
